area_m2,number_rooms,bathrooms,condominium fees,condition_encoded,heating_encoded,Energy Efficiency Encoded,grid_cell_encoded,price_euro,total_features
36.09066782473488,2.0,1.0,178.75006739247027,0,6,5,28,187871.99261807385,
137.03498558499277,3.0,2.0,115.79863751083393,2,1,6,26,856011.9505219182,
127.4067263641157,1.0,1.0,103.74594283427072,1,0,8,14,729545.1344467531,
41.74177963140592,1.0,1.0,112.64858542734497,1,8,6,15,239018.08877979117,
119.11517294393923,3.0,2.0,96.49724977605254,0,0,6,23,620060.7038001999,
112.54982721591935,1.0,2.0,187.73566645476438,2,0,6,26,703061.3147052792,
65.82508600393419,1.0,1.0,121.85542198956529,0,6,7,36,342656.17172480363,
57.57658330930717,3.0,1.0,268.9892139147544,3,8,8,49,389633.5676881144,
28.799435093342638,2.0,1.0,163.07690532671708,3,7,7,40,194892.19397649603,
38.951331253836415,3.0,3.0,122.7276009367108,3,0,4,31,263592.33720248454,
110.67277136722154,1.0,2.0,202.09216824304428,2,3,9,11,691335.9714914777,
27.058484784028135,1.0,2.0,82.40370725330932,3,4,7,28,183110.79533840972,
126.97157802219643,2.0,1.0,122.76880001221292,3,8,8,36,859244.9585625383,
137.71532383233796,2.0,2.0,115.99638473567227,3,3,8,47,931950.2802356116,
85.07524301498555,1.0,3.0,196.70532087474774,3,4,5,2,575723.1247951422,
62.37939857389328,1.0,2.0,263.7529107070252,0,9,9,46,324719.45283213817,
23.694765178520868,3.0,1.0,168.8163590101384,3,2,9,43,160347.7553095236,
76.3467007914677,2.0,1.0,256.3213655431691,0,6,9,40,397427.0267639271,
110.81441803678655,2.0,3.0,106.63908485266765,2,7,6,40,692220.7910970817,
123.9457144214486,2.0,2.0,176.66984689103452,1,5,7,44,709726.9937952242,
49.322586678895796,2.0,2.0,188.77401576319102,1,4,8,2,282426.63599314756,
21.234982066333643,3.0,3.0,147.3887251062959,3,4,7,12,143701.85493381383,
45.029863263419756,2.0,1.0,235.54088872138576,2,9,6,36,281286.57013611967,
67.1027722023579,2.0,1.0,252.79019808432355,1,4,9,38,384237.9626662093,
28.396919230264317,3.0,3.0,174.76639410273557,3,8,7,5,192168.2794479152,
143.15804959375544,2.0,2.0,244.03723618472065,2,4,8,3,894260.6936654026,
31.065859546167683,2.0,1.0,168.48244696360092,3,5,7,17,210229.5932227458,
152.8764509622873,4.0,2.0,183.0788123181564,2,7,6,27,954968.3127884924,
68.00550986575857,1.0,2.0,252.24324063862704,3,6,8,34,460208.4373277068,
108.16715998354768,1.0,2.0,241.7254518553505,2,2,9,29,675684.2510302215,
33.329906260853235,2.0,1.0,156.25871449915098,2,3,7,7,208200.8324171356,
137.50502687454002,4.0,1.0,169.49178711263247,0,9,5,41,715790.1183589805,
24.994609187380618,4.0,3.0,257.133073502781,0,5,9,31,130110.83794700347,
119.87252491043532,1.0,1.0,207.01911551552482,2,2,7,49,748803.7702527144,
44.54994012040615,2.0,1.0,253.98281162725428,2,0,5,8,278288.649977279,
140.511519102681,2.0,2.0,255.9129194248655,2,6,4,39,877728.6984372552,
77.01064960693708,2.0,1.0,194.70002274625182,3,9,7,23,521148.22435946396,
119.50824240211146,2.0,1.0,232.54831507841905,3,6,4,35,808738.9035421214,
92.61488618405782,3.0,3.0,260.81188779417243,1,3,7,36,530323.1746165442,
29.90270321059255,3.0,3.0,266.8353546851146,2,5,8,48,186792.23551493254,
23.82235255700745,1.0,1.0,207.79907936930724,1,0,9,30,136409.44944595097,
60.59456254967332,2.0,2.0,175.69279089265066,3,5,5,41,410056.9056329078,
39.57292590645217,2.0,1.0,102.41476350206719,0,6,4,48,205999.0820861786,
90.04043145865184,2.0,1.0,86.66446786707513,0,7,9,30,468710.50866879564,
78.13073015731516,4.0,2.0,244.3279885789346,2,0,7,5,488056.6698508077,
79.24554103344535,1.0,2.0,219.27463890894307,0,8,9,18,412517.10199297423,
58.55353426460387,2.0,1.0,214.72784107752702,1,8,7,2,335284.072093029,
47.131326273318756,2.0,3.0,94.24883809472394,0,2,9,40,245344.7585038146,
122.98369791021496,3.0,1.0,271.82507752280924,1,9,9,35,704218.3798856087,
108.01446259198316,1.0,1.0,75.23849613755196,1,3,7,15,618502.867805076,
83.51334664588373,2.0,2.0,99.58537142684003,3,7,7,43,565153.4240648476,
36.33287806830219,3.0,1.0,273.84532509207133,1,7,5,16,208046.11476653244,
46.708850594127654,2.0,1.0,272.3019280539712,2,2,9,12,291774.64523406205,
36.24154069281918,1.0,1.0,245.4321740610981,1,7,7,43,207523.1067607672,
51.21577041541778,1.0,1.0,164.90838692426394,1,1,4,12,293267.21735810715,
40.29391983412972,4.0,1.0,118.09551584522634,1,8,8,32,230727.48199153435,
98.24438942762761,2.0,1.0,157.65608472148986,1,7,7,42,562558.3384725028,
69.46340880935784,3.0,3.0,122.67220431544865,3,0,7,39,470074.36430832866,
107.10674631130235,3.0,1.0,261.9684968469213,3,5,7,26,724815.2163623185,
94.73364060702427,3.0,2.0,246.9125324834342,3,7,7,28,641083.6532537321,
117.38726479304148,2.0,2.0,129.70010503831395,1,9,6,49,672172.5792642019,
134.76511500233977,3.0,1.0,145.0674417298559,2,4,4,2,841832.8243915039,
80.68819694640601,2.0,3.0,258.6730976507175,0,1,8,25,420026.928143778,
121.99715414086712,1.0,1.0,111.97730360065061,3,3,7,27,825581.9238238655,
22.578671182007376,2.0,2.0,115.49369772869218,2,3,8,3,141041.44482662537,
109.4111358513901,1.0,2.0,130.02106504092572,1,9,4,2,626500.3747647963,
101.88045377656172,2.0,2.0,77.06698013585482,0,6,5,23,530344.4079446547,
125.02780801277609,3.0,1.0,164.7354498192595,3,0,5,23,846091.0338242988,
117.52632742609431,3.0,1.0,107.30108548317179,3,5,6,22,795326.8433159766,
49.55942577239826,1.0,1.0,200.11886615585468,1,1,8,14,283782.8030750777,
93.02700356076768,2.0,2.0,230.14334684212292,1,4,4,41,532683.0047101327,
158.84254320694345,3.0,1.0,111.12767374341952,0,6,5,1,826863.7546340602,
111.9384874831298,1.0,1.0,163.99859778032345,0,2,5,27,582702.0657039726,
111.05508330795446,1.0,2.0,120.41066261787952,0,5,7,34,578103.4557950817,
91.12889297874823,3.0,3.0,205.37591013634548,2,0,6,2,569251.8672850819,
85.03497851818283,2.0,2.0,141.10664412761025,3,9,8,26,575450.6459740887,
114.54468128857737,3.0,2.0,82.68497743516762,2,7,4,39,715522.5042216125,
146.57609451002654,3.0,1.0,256.11303745148837,1,8,9,4,839311.0758563166,
66.1257171392011,1.0,1.0,79.97807115085674,0,5,5,13,344221.1239362703,
123.06526931976433,3.0,2.0,135.488194904501,1,7,5,26,704685.4668805028,
105.43346032424694,3.0,2.0,216.70799206416746,0,7,9,34,548839.7825146205,
63.27844966064191,2.0,1.0,209.78901668766758,0,3,8,26,329399.5136155285,
148.98249524782062,3.0,1.0,99.07700961212223,0,6,7,4,775536.7227712525,
28.079527727340217,2.0,1.0,115.65720283951697,0,7,9,8,146169.55417750333,
123.2160158338971,2.0,2.0,193.67737257037078,3,1,4,31,833830.2324708443,
51.00679899472209,4.0,1.0,160.46047388958215,0,2,7,20,265518.7488007753,
62.355474580715665,2.0,1.0,246.92865543441548,3,4,6,11,421973.38968952675,
127.19735082687718,1.0,1.0,224.16338317703435,2,7,5,27,794559.5200942612,
158.84534369657595,3.0,1.0,208.18302048342827,1,6,6,40,909566.166013652,
147.83654054924727,3.0,1.0,203.27541992387276,2,9,4,36,923485.6696904179,
142.04654523885876,3.0,2.0,148.82886055273457,3,6,9,2,961260.6205175961,
149.4612274812866,1.0,3.0,201.89668839616735,2,0,4,24,933634.5482687274,
96.4182828154861,2.0,1.0,134.37242359391988,0,6,9,36,501910.77109810803,
57.54981909352795,1.0,1.0,85.27161765430837,1,3,8,17,329536.6870033587,
158.32263428674395,2.0,1.0,207.85283850509705,3,6,4,18,1071404.5415222284,
31.957509951450447,2.0,1.0,174.57114243822494,2,6,8,4,199627.92939761927,
119.39668073916006,3.0,2.0,123.24632739663954,3,7,9,4,807983.9409122713,
24.727212165775892,3.0,1.0,154.41968270066997,2,1,8,2,154462.66533057662,
57.22981318640449,1.0,2.0,273.16649550886405,2,7,9,26,357495.5972342885,
141.81167060626723,1.0,1.0,229.4569359260197,3,9,4,9,959671.1715472667,
59.93988875477328,4.0,1.0,123.88952762039176,0,7,8,21,312020.44784405857,
69.07512934885659,4.0,1.0,109.49047611746508,1,3,5,26,395531.8998128801,
76.04079012062337,2.0,1.0,166.520094235537,1,4,5,5,435418.05079776526,
142.5175592261249,2.0,1.0,172.0052111917159,3,5,9,33,964448.0771143797,
80.95758744697963,4.0,2.0,213.24014143009805,2,8,4,5,505715.10657806194,
136.7892012101243,2.0,1.0,204.52406074917303,2,3,8,23,854476.6173276919,
156.8416559190616,3.0,2.0,163.70476937022633,0,4,9,31,816448.0237973783,
159.52955228715084,2.0,1.0,148.44752619547617,0,4,5,20,830440.018876996,
34.390038112811816,4.0,1.0,118.71334619476686,2,6,5,30,214823.12329075072,
75.06028041682649,3.0,1.0,88.5523417102269,0,4,6,33,390730.4934578104,
40.01330401551859,1.0,2.0,221.7373153687671,3,2,6,43,270778.94349516707,
47.937839388673126,2.0,1.0,129.44562966030685,1,3,6,6,274497.41846397944,
116.43889067546424,2.0,2.0,163.08828695175112,3,1,7,21,787967.9165365428,
70.30677404970334,3.0,2.0,269.9732417523046,0,2,5,36,365985.8498438157,
24.208146876647238,3.0,1.0,111.60152400232673,1,9,6,16,138618.55077695946,
33.2237068893822,3.0,1.0,105.01001170610584,1,5,7,8,190242.65359556852,
59.39774137383346,2.0,1.0,220.0046944986851,3,9,4,31,401957.750076524,
28.91169596628287,2.0,2.0,90.42090724907408,1,1,8,47,165551.5978059553,
59.023051058692374,4.0,1.0,221.5399858234854,2,7,5,28,368697.3574435808,
117.81535692708408,3.0,1.0,97.10657887977999,2,3,8,40,735953.3264739793,
21.95023351868415,1.0,1.0,196.76056709829848,2,2,5,48,137115.80388415887,
43.727677017057616,1.0,1.0,253.29577999083565,1,2,5,12,250389.55884701663,
55.42351769970505,2.0,1.0,200.3136391055521,1,0,6,47,317361.2479154915,
65.97256102416986,2.0,2.0,271.1972295067521,0,6,7,10,343423.86120197305,
85.32179288127895,3.0,1.0,144.6287961211471,2,6,9,14,532976.8455445382,
44.61307685166058,1.0,1.0,84.27030264989631,0,0,5,15,232235.87010491424,
105.26544637069972,1.0,1.0,262.4445610025243,2,8,9,12,657558.2117637788,
151.27997352465894,2.0,2.0,168.69753788020483,2,1,6,15,944995.6495338166,
72.14680389422135,4.0,2.0,265.03938683610124,2,7,6,44,450677.073900303,
126.91382463471446,4.0,2.0,244.26957495984703,2,7,7,42,792788.4263276499,
65.97662004250958,2.0,1.0,156.9806100355167,1,4,4,2,377789.4897141922,
60.76504160445807,1.0,1.0,266.1145739049348,0,5,7,18,316315.8272157453,
111.94062791816775,1.0,1.0,269.5731116975166,2,8,4,45,699255.8494301251,
121.57407572694923,2.0,3.0,225.2643439032129,1,7,5,26,696146.7259427021,
65.60395493024959,3.0,2.0,145.77794778929498,2,1,9,36,409806.07384356175,
51.704519506752185,2.0,1.0,201.55962956021028,2,8,4,39,322980.926402349,
114.00864183245422,1.0,1.0,242.04479500508532,1,2,8,22,652826.2071191223,
146.54438131812844,2.0,2.0,106.37556931736532,0,5,7,32,762844.9841637661,
143.13346516536797,2.0,1.0,124.99744612386857,3,1,7,1,968616.0498330524,
52.69694595542378,2.0,1.0,117.55644830409153,2,6,9,27,329180.28415358556,
117.03368476920963,2.0,1.0,261.14539356809314,1,9,4,6,670147.9405862809,
121.79562870298932,3.0,2.0,85.28856510581974,3,4,5,13,824218.1562845794,
53.292404510823424,2.0,1.0,195.18089194856276,0,9,8,27,277416.59632008686,
38.86991859459859,2.0,1.0,90.49036761049345,2,8,6,38,242807.44578291386,
22.46228341249207,2.0,2.0,132.14802383533043,1,7,6,20,128621.54173331849,
27.855024586924007,3.0,2.0,243.85395523141426,0,0,5,10,145000.8905067773,
56.47581696449961,3.0,1.0,160.58968353162186,2,4,8,39,352785.6337615033,
33.822885892569104,2.0,2.0,88.72162938818056,1,2,9,47,193673.61943946278,
121.11165099177276,3.0,1.0,255.65495115411025,3,4,7,33,819589.5267181324,
44.912102094467784,3.0,2.0,273.78935165642565,2,6,4,46,280550.9553038928,
133.652064890622,3.0,1.0,197.80333701121012,3,2,4,28,904453.3016567264,
140.03372995321442,3.0,1.0,134.18556488537712,1,1,8,9,801848.766240429,
98.7659973035293,4.0,1.0,111.59483673047608,1,4,5,40,565545.1233842009,
63.54742527092806,2.0,2.0,208.14372651896468,3,8,4,14,430039.5855844938,
90.69724788392956,1.0,2.0,108.52400329185997,3,7,7,49,613768.4843622237,
59.15330943278041,3.0,2.0,145.29887942236462,1,0,5,13,338718.4516441892,
151.01503444742102,2.0,1.0,204.17324372974454,3,7,8,30,1021952.3852291644,
75.29056966057948,2.0,2.0,143.9998926059016,3,3,6,1,509508.06011755846,
96.49509978109894,1.0,2.0,224.16567083579656,1,7,8,40,552541.7107262105,
158.0803688553108,2.0,1.0,185.69828634006464,0,9,7,1,822896.2133610923,
102.91546658363092,3.0,2.0,216.7446394640092,1,1,8,25,589305.4475854749,
60.9494830553282,1.0,2.0,227.30026138549232,3,9,6,7,412458.73177325167,
64.33440556259178,4.0,2.0,214.85518667010768,1,8,4,9,368385.98632208665,
51.81368345799065,3.0,1.0,145.72348366818358,0,1,6,6,269719.0310638521,
145.89187485639968,2.0,1.0,194.63187867514048,1,4,5,27,835393.1577570025,
59.49107519316763,2.0,1.0,130.2810346873322,0,0,7,18,309684.12371333473,
135.45236758217357,2.0,2.0,200.2307538370198,3,1,7,28,916636.3510895043,
38.285786341755575,2.0,3.0,235.191951551584,3,1,7,45,259088.44649473546,
51.376701629391576,3.0,2.0,231.25764325528354,0,2,9,24,267444.29768192966,
94.86459096305228,1.0,1.0,119.72758916687194,0,0,9,32,493822.9411458134,
134.82258216322396,3.0,1.0,261.7027786222366,0,7,8,48,701826.5021840153,
117.85296777989109,3.0,1.0,235.3179002849629,0,3,5,34,613490.2241289973,
63.39270726123347,3.0,1.0,174.72865457215534,1,9,6,26,362993.7167498403,
31.945227058654773,1.0,3.0,76.6087408903667,2,4,7,6,199551.2022539983,
131.66623774327834,2.0,1.0,102.22304456655613,0,0,5,18,685395.9745350447,
155.68011071683185,2.0,2.0,172.0973053707366,0,4,6,40,810401.5351948785,
65.61959931891377,4.0,1.0,187.97580634042453,0,6,6,11,341586.4992776562,
32.28650844855618,2.0,1.0,147.3931964419316,0,5,6,22,168069.22793358102,
73.4354383873797,3.0,1.0,106.10248255929442,3,6,6,9,496953.97345660545,
154.97555067525437,2.0,2.0,100.09118577056631,1,5,7,12,887407.2992835488,
86.74718903421176,4.0,3.0,149.03768976165844,2,7,5,7,541880.8209485541,
100.76912997313839,2.0,1.0,122.3945966380021,2,6,7,25,629471.2195755469,
152.49626297646427,1.0,1.0,81.28847753968174,1,3,7,46,873210.6212182419,
132.39554748907005,2.0,2.0,130.58444751550263,3,5,7,43,895950.1684402447,
51.67939802808182,2.0,1.0,169.79181287569378,2,2,4,15,322824.0008853738,
123.33120370632216,1.0,1.0,164.1038294955385,0,3,6,25,642007.4880524195,
129.39459465397482,4.0,1.0,253.75956744755283,0,9,7,34,673570.8092103943,
129.38050299433743,3.0,1.0,234.69813015492198,3,9,4,39,875546.6905730338,
38.94967825400981,2.0,1.0,217.19308349835512,2,9,9,21,243305.67783171588,
42.882917123525765,3.0,1.0,122.67665413832538,3,4,4,44,290198.2547653562,
79.18787233102961,2.0,1.0,221.0074977747881,2,3,9,16,494660.28519937885,
128.3806070162475,2.0,1.0,216.40528869431932,2,9,5,15,801950.9277286408,
149.48420299087013,3.0,2.0,233.36125311528937,1,4,8,24,855963.2295784008,
88.25072693043374,1.0,2.0,179.74845727619135,2,6,8,39,551272.9218177905,
87.88043473996291,3.0,2.0,95.79878712082682,2,8,6,49,548959.829734956,
64.44548487657731,4.0,1.0,100.27706747879563,0,4,7,31,335474.58079184114,
55.79946420011923,4.0,2.0,222.9900486746422,0,5,6,21,290467.2359404944,
59.747614153633805,4.0,1.0,115.57492670897405,2,5,6,3,373223.46196739475,
22.831400360510038,3.0,2.0,153.7781811921698,3,8,9,34,154505.17322279565,
40.558704928916896,3.0,2.0,90.60604153046063,3,4,9,30,274469.79299497383,
89.01801596199387,1.0,1.0,235.861557218703,1,4,4,45,509727.09429466375,
22.369653588964404,3.0,3.0,159.51811093009724,2,4,6,5,139735.78148269674,
133.6211791645716,1.0,1.0,237.58627459268945,3,5,8,6,904244.2910670043,
58.348722023471055,1.0,2.0,145.84572611483236,0,3,4,22,303737.54031103535,
35.279901410129796,2.0,2.0,155.05118054532994,0,3,4,32,183651.50263990628,
28.127377034490536,2.0,1.0,180.65953008881996,2,4,5,38,175702.36371080743,
24.86098426908429,2.0,1.0,200.49762878425506,3,7,5,49,168239.8197364998,
101.18853900347713,1.0,1.0,196.7269094628641,0,8,5,15,526742.6068427034,
150.34625530024474,1.0,1.0,131.78825667023565,3,6,6,26,1017426.6077319159,
41.24530325553363,2.0,3.0,77.84379594650505,0,6,9,36,214704.73603824907,
149.2373971800355,2.0,1.0,120.8025879933841,2,1,9,6,932236.3548662034,
129.27151012400384,3.0,1.0,116.10263304537318,0,3,6,41,672930.0857962861,
70.69447978818604,1.0,2.0,152.34055047249512,0,3,9,8,368004.0737789319,
153.73586198821576,3.0,2.0,119.23089736126269,3,2,6,36,1040364.8314156432,
105.43447860067728,2.0,2.0,268.3872872636652,2,1,9,49,658614.0998515285,
83.8255981015829,3.0,2.0,254.84016983893383,1,5,8,41,479994.73012378614,
42.281600260609466,3.0,1.0,142.8168120460216,2,0,4,43,264119.08576313267,
74.29157257701648,2.0,2.0,221.59808215494607,1,3,9,49,425401.83592085016,
59.16815163756803,1.0,1.0,190.79651834977057,0,0,8,19,308003.1270593401,
102.98633163418519,3.0,1.0,93.94612829612028,1,9,8,43,589711.228773875,
92.00999115713533,2.0,3.0,223.92882680395826,3,5,8,20,622652.1105796733,
106.39687561760016,2.0,3.0,196.4713045438093,3,8,8,42,720011.3632142678,
92.93514664586671,3.0,1.0,209.75815499612526,0,0,8,39,483779.1106942516,
85.86198963848136,3.0,1.0,273.05337377692854,2,3,6,23,536351.2749125162,
101.90025565331528,2.0,3.0,135.99014955113762,3,0,5,2,689581.7340400282,
97.92716829743667,4.0,1.0,184.42754407466134,0,4,4,17,509765.3589794731,
155.29277858811844,1.0,3.0,239.36128285472768,3,2,4,7,1050900.8329382425,
159.81205860024565,2.0,1.0,159.27889096213434,3,6,6,2,1081483.807705036,
28.216587949809796,3.0,2.0,110.5565984039819,3,4,4,4,190947.93749410735,
47.49960592826915,2.0,2.0,177.85576713367297,0,0,5,40,247261.8588731463,
57.47647073393823,4.0,2.0,237.36713587767508,1,5,7,7,329116.6861102708,
150.95424334264797,1.0,1.0,90.85108559257078,2,1,7,47,942960.9214878599,
156.403304917908,3.0,1.0,181.7717825545387,0,5,5,33,814166.1631110428,
83.54692755114174,2.0,3.0,128.80816101430844,3,8,4,20,565380.6735327708,
49.60397611933982,4.0,3.0,220.79232256697108,1,0,7,33,284037.9033337269,
125.58672114613846,2.0,2.0,258.45787966982857,1,9,6,34,719123.5814461026,
96.5342573491063,2.0,1.0,96.41165019921753,1,5,9,48,552765.9313308188,
79.36855757631142,2.0,2.0,97.18454857772554,3,4,8,40,537104.7129453202,
60.17113590114317,1.0,2.0,206.59402831260286,0,1,6,38,313224.21781547426,
72.28888924413445,3.0,1.0,124.69629580644238,0,1,4,38,376303.8614967095,
106.67492072232422,1.0,1.0,112.75221408073624,1,6,6,40,610832.5015592272,
106.49305663628697,3.0,2.0,94.83716718859122,3,1,5,43,720662.2415974725,
58.315086837936356,4.0,1.0,143.9837804631261,2,4,5,10,364274.94056279666,
54.36065808318077,2.0,1.0,253.86187848266627,2,9,6,44,339572.94014219026,
76.37301663911276,2.0,1.0,196.5604827824347,2,9,5,29,477076.81845919375,
114.31259935405883,3.0,1.0,133.20467668738345,0,2,5,15,595060.6380101346,
70.32745307720188,1.0,1.0,175.6400992539049,0,1,5,37,366093.4956795875,
60.851878267157545,2.0,1.0,241.14807650284644,0,8,7,19,316767.86032671126,
90.2235057370923,2.0,2.0,134.21475040355594,2,8,5,6,563596.2144939422,
46.96909778331125,4.0,2.0,222.20662329875057,1,5,8,30,268950.2959148285,
120.72231051250819,1.0,2.0,192.95145166933804,3,8,7,44,816954.7729473797,
102.49998087141637,2.0,1.0,132.66020459697853,3,9,5,31,693640.2082135641,
74.36664963694787,2.0,1.0,264.0895811265633,1,5,4,11,425831.7355450268,
26.072517298010723,1.0,1.0,180.77266033919648,1,2,9,5,149294.1438835983,
81.72344274614247,2.0,3.0,267.08995975244693,3,8,4,21,553040.7455731678,
140.08400899600173,3.0,1.0,190.13062282500553,0,9,8,5,729215.1542280406,
66.02101467182513,3.0,2.0,213.1231106706404,0,3,7,7,343676.08937848714,
142.2556529814864,2.0,2.0,229.55983393928437,3,7,8,36,962675.699202511,
118.11931731185176,1.0,1.0,81.38267805831232,2,8,6,46,737852.0658414162,
72.96634278930533,3.0,1.0,108.17899963108526,1,6,6,34,417813.422253541,
55.19247547456019,1.0,1.0,138.83633935448827,0,0,9,34,287307.5221352174,
104.78993535499464,2.0,2.0,91.7340827101439,0,3,7,47,545489.8772465873,
29.479205713864374,3.0,1.0,254.24812808243195,1,2,7,34,168801.2219577913,
86.17001916056316,1.0,2.0,175.74734229889816,2,7,9,46,538275.4328265698,
157.8344718722364,2.0,1.0,241.04271422957743,2,1,4,49,985939.4194130973,
104.64376236042389,1.0,1.0,183.54434149748317,1,1,5,31,599201.8620906302,
130.2351543377244,3.0,2.0,138.90497005785073,3,2,5,16,881330.3066355637,
58.5552696799876,2.0,1.0,204.60626889915866,1,1,7,37,335294.00927519816,
88.9184010397056,2.0,1.0,77.91928498442537,0,4,4,30,462869.716483702,
63.62424959407346,3.0,1.0,141.0934832093293,0,4,8,12,331199.594535518,
22.913258227136662,2.0,1.0,104.79907364741507,3,8,6,38,155059.12364471852,
75.7710840382091,1.0,3.0,264.7464891588735,3,3,5,21,512759.8079726799,
78.05367483805782,3.0,1.0,247.07893405838698,0,3,8,2,406312.77576246555,
49.713997110945975,1.0,3.0,164.37979925307133,0,9,6,27,258788.99619146067,
76.58000009075809,4.0,2.0,175.5184073953649,1,5,5,29,438505.6272655314,
49.66477430930534,3.0,2.0,195.21525729225272,3,6,5,1,336092.5933830391,
80.56202534614785,1.0,3.0,166.28645097254775,0,3,9,10,419370.1348123987,
